lyrics,sargam,label
मेरी विनती यही है राधा रानी,ruk ruk ruk mu mu mu mu mut nuk duk mut mut,true
मेरी विनती यही है राधा रानी,ru ru ru mut mut mut mut pu nu du pu pu,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",Sa Dha Dha Sa Sa Sa Sa Sa Re Re Ga Re Ga Ga Re Sa Ga Ga Re Sa Sa,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",rak nak nak rak rak rak rak rak gak gak ma gak ma ma gak rak ma ma gak rak rak,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",ra na na ra ra ra ra ra ga ga mat ga mat mat ga ra mat mat ga ra ra,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",gak s s gak gak gak gak gak ma ma pa ma pa pa ma gak pa pa ma gak gak,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",ga rk rk ga ga ga ga ga mat mat dak mat dak dak mat ga dak dak mat ga ga,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",ma r r ma ma ma ma ma pa pa da pa da da pa ma da da pa ma ma,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",mat gk gk mat mat mat mat mat dak dak nak dak nak nak dak mat nak nak dak mat mat,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",pa g g pa pa pa pa pa da da na da na na da pa na na da pa pa,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",dak m m dak dak dak dak dak nak nak s nak s s nak dak s s nak dak dak,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",da mt mt da da da da da na na rk na rk rk na da rk rk na da da,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",nak p p nak nak nak nak nak s s r s r r s nak r r s nak nak,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",na dk dk na na na na na rk rk gk rk gk gk rk na gk gk rk na na,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",s d d s s s s s r r g r g g r s g g r s s,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",rk nk nk rk rk rk rk rk gk gk m gk m m gk rk m m gk rk rk,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",r n n r r r r r g g mt g mt mt g r mt mt g r r,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",gk su su gk gk gk gk gk m m p m p p m gk p p m gk gk,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",g ruk ruk g g g g g mt mt dk mt dk dk mt g dk dk mt g g,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",m ru ru m m m m m p p d p d d p m d d p m m,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",mt guk guk mt mt mt mt mt dk dk nk dk nk nk dk mt nk nk dk mt mt,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",p gu gu p p p p p d d n d n n d p n n d p p,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",dk mu mu dk dk dk dk dk nk nk su nk su su nk dk su su nk dk dk,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",d mut mut d d d d d n n ruk n ruk ruk n d ruk ruk n d d,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",nk pu pu nk nk nk nk nk su su ru su ru ru su nk ru ru su nk nk,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",n duk duk n n n n n ruk ruk guk ruk guk guk ruk n guk guk ruk n n,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",su du du su su su su su ru ru gu ru gu gu ru su gu gu ru su su,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",ruk nuk nuk ruk ruk ruk ruk ruk guk guk mu guk mu mu guk ruk mu mu guk ruk ruk,true
"मेरे प्यारे सतगुरु जी, सब ठाँव सहाई होना जी",ru nu nu ru ru ru ru ru gu gu mut gu mut mut gu ru mut mut gu ru ru,true
अम्बे  तू है जगदम्बे काली,Re Ga Re Ga Re Sa Sa Sa Re Ga Re Ga,true
अम्बे  तू है जगदम्बे काली,gak ma gak ma gak rak rak rak gak ma gak ma,true
अम्बे  तू है जगदम्बे काली,ga mat ga mat ga ra ra ra ga mat ga mat,true
अम्बे  तू है जगदम्बे काली,ma pa ma pa ma gak gak gak ma pa ma pa,true
अम्बे  तू है जगदम्बे काली,mat dak mat dak mat ga ga ga mat dak mat dak,true
अम्बे  तू है जगदम्बे काली,pa da pa da pa ma ma ma pa da pa da,true
अम्बे  तू है जगदम्बे काली,dak nak dak nak dak mat mat mat dak nak dak nak,true
अम्बे  तू है जगदम्बे काली,da na da na da pa pa pa da na da na,true
अम्बे  तू है जगदम्बे काली,nak s nak s nak dak dak dak nak s nak s,true
अम्बे  तू है जगदम्बे काली,na rk na rk na da da da na rk na rk,true
अम्बे  तू है जगदम्बे काली,s r s r s nak nak nak s r s r,true
अम्बे  तू है जगदम्बे काली,rk gk rk gk rk na na na rk gk rk gk,true
अम्बे  तू है जगदम्बे काली,r g r g r s s s r g r g,true
अम्बे  तू है जगदम्बे काली,gk m gk m gk rk rk rk gk m gk m,true
अम्बे  तू है जगदम्बे काली,g mt g mt g r r r g mt g mt,true
अम्बे  तू है जगदम्बे काली,m p m p m gk gk gk m p m p,true
अम्बे  तू है जगदम्बे काली,mt dk mt dk mt g g g mt dk mt dk,true
अम्बे  तू है जगदम्बे काली,p d p d p m m m p d p d,true
अम्बे  तू है जगदम्बे काली,dk nk dk nk dk mt mt mt dk nk dk nk,true
अम्बे  तू है जगदम्बे काली,d n d n d p p p d n d n,true
अम्बे  तू है जगदम्बे काली,nk su nk su nk dk dk dk nk su nk su,true
अम्बे  तू है जगदम्बे काली,n ruk n ruk n d d d n ruk n ruk,true
अम्बे  तू है जगदम्बे काली,su ru su ru su nk nk nk su ru su ru,true
अम्बे  तू है जगदम्बे काली,ruk guk ruk guk ruk n n n ruk guk ruk guk,true
अम्बे  तू है जगदम्बे काली,ru gu ru gu ru su su su ru gu ru gu,true
अम्बे  तू है जगदम्बे काली,guk mu guk mu guk ruk ruk ruk guk mu guk mu,true
अम्बे  तू है जगदम्बे काली,gu mut gu mut gu ru ru ru gu mut gu mut,true
अम्बे  तू है जगदम्बे काली,mu pu mu pu mu guk guk guk mu pu mu pu,true
अम्बे  तू है जगदम्बे काली,mut duk mut duk mut gu gu gu mut duk mut duk,true
अम्बे  तू है जगदम्बे काली,pu du pu du pu mu mu mu pu du pu du,true
अम्बे  तू है जगदम्बे काली,duk nuk duk nuk duk mut mut mut duk nuk duk nuk,true
अम्बे  तू है जगदम्बे काली,du nu du nu du pu pu pu du nu du nu,true
जय गणेश जय गणेश जय गणेश देवा,Sa Sa Re Re Ga Ga Ga Ga Ga Ma Ga Ma Ga Re Re,true
जय गणेश जय गणेश जय गणेश देवा,rak rak gak gak ma ma ma ma ma mat ma mat ma gak gak,true
जय गणेश जय गणेश जय गणेश देवा,ra ra ga ga mat mat mat mat mat pa mat pa mat ga ga,true
जय गणेश जय गणेश जय गणेश देवा,gak gak ma ma pa pa pa pa pa dak pa dak pa ma ma,true
जय गणेश जय गणेश जय गणेश देवा,ga ga mat mat dak dak dak dak dak da dak da dak mat mat,true
जय गणेश जय गणेश जय गणेश देवा,ma ma pa pa da da da da da nak da nak da pa pa,true
जय गणेश जय गणेश जय गणेश देवा,mat mat dak dak nak nak nak nak nak na nak na nak dak dak,true
जय गणेश जय गणेश जय गणेश देवा,pa pa da da na na na na na s na s na da da,true
जय गणेश जय गणेश जय गणेश देवा,dak dak nak nak s s s s s rk s rk s nak nak,true
जय गणेश जय गणेश जय गणेश देवा,da da na na rk rk rk rk rk r rk r rk na na,true
जय गणेश जय गणेश जय गणेश देवा,nak nak s s r r r r r gk r gk r s s,true
जय गणेश जय गणेश जय गणेश देवा,na na rk rk gk gk gk gk gk g gk g gk rk rk,true
जय गणेश जय गणेश जय गणेश देवा,s s r r g g g g g m g m g r r,true
जय गणेश जय गणेश जय गणेश देवा,rk rk gk gk m m m m m mt m mt m gk gk,true
जय गणेश जय गणेश जय गणेश देवा,r r g g mt mt mt mt mt p mt p mt g g,true
जय गणेश जय गणेश जय गणेश देवा,gk gk m m p p p p p dk p dk p m m,true
जय गणेश जय गणेश जय गणेश देवा,g g mt mt dk dk dk dk dk d dk d dk mt mt,true
